latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
17.398945,78.457085,505.0,19800,Asia/Kolkata,GMT+5:30

time,temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),rain_sum (mm),weathercode (wmo code)
2021-01-04,26.3,15.7,0.00,0.00,0
2021-01-05,27.1,15.0,0.00,0.00,3
2021-01-06,24.7,19.7,1.20,1.20,51
2021-01-07,24.0,18.5,3.40,3.40,53
2021-01-08,28.8,17.7,0.00,0.00,3
2021-01-09,27.6,18.0,0.00,0.00,3
2021-01-10,28.4,16.8,0.00,0.00,3
2021-01-11,29.4,17.5,0.00,0.00,3
2021-01-12,29.4,16.9,0.00,0.00,3
2021-01-13,28.6,17.2,0.00,0.00,3
2021-01-14,28.3,18.0,0.00,0.00,0
2021-01-15,28.0,17.3,0.00,0.00,2
2021-01-16,28.4,16.0,0.00,0.00,2
2021-01-17,28.1,17.2,0.00,0.00,2
2021-01-18,27.4,16.9,0.00,0.00,2
2021-01-19,28.0,15.5,0.00,0.00,0
2021-01-20,29.2,15.7,0.00,0.00,0
2021-01-21,29.7,16.6,0.00,0.00,1
2021-01-22,29.2,19.4,0.00,0.00,2
2021-01-23,29.4,18.4,0.00,0.00,0
2021-01-24,29.3,16.5,0.00,0.00,0
2021-01-25,29.7,16.8,0.00,0.00,3
2021-01-26,29.6,17.2,0.00,0.00,3
2021-01-27,29.2,17.4,0.00,0.00,3
2021-01-28,28.6,18.9,0.00,0.00,3
2021-01-29,28.9,16.5,0.00,0.00,3
2021-01-30,28.0,17.1,0.00,0.00,3
2021-01-31,27.5,18.7,0.00,0.00,3
2021-02-01,26.9,17.7,0.00,0.00,2
2021-02-02,27.9,15.2,0.00,0.00,0
2021-02-03,28.0,14.7,0.00,0.00,0
2021-02-04,27.5,14.8,0.00,0.00,0
2021-02-05,28.1,14.3,0.00,0.00,2
2021-02-06,28.6,15.0,0.00,0.00,3
2021-02-07,27.6,16.5,0.00,0.00,0
2021-02-08,27.4,14.4,0.00,0.00,0
2021-02-09,28.4,16.5,0.00,0.00,0
2021-02-10,29.1,14.6,0.00,0.00,2
2021-02-11,29.8,15.4,0.00,0.00,2
2021-02-12,29.3,16.2,0.00,0.00,3
2021-02-13,29.4,15.8,0.00,0.00,0
2021-02-14,30.0,15.7,0.00,0.00,0
2021-02-15,30.8,17.4,0.00,0.00,3
2021-02-16,31.1,18.6,0.00,0.00,0
2021-02-17,30.8,16.9,0.00,0.00,3
2021-02-18,28.9,17.6,0.00,0.00,1
2021-02-19,27.2,17.6,0.50,0.50,51
2021-02-20,28.0,17.3,0.00,0.00,3
2021-02-21,27.3,17.5,0.00,0.00,3
2021-02-22,30.4,18.6,0.00,0.00,1
2021-02-23,31.2,17.1,0.00,0.00,0
2021-02-24,31.8,16.6,0.00,0.00,0
2021-02-25,32.7,16.8,0.00,0.00,2
2021-02-26,33.2,17.0,0.00,0.00,3
2021-02-27,33.5,19.3,0.00,0.00,1
2021-02-28,34.0,17.9,0.00,0.00,1
2021-03-01,33.9,18.6,0.00,0.00,3
2021-03-02,33.7,20.2,0.00,0.00,2
2021-03-03,33.7,18.3,0.00,0.00,3
2021-03-04,33.4,20.6,0.00,0.00,0
2021-03-05,34.0,18.2,0.00,0.00,0
2021-03-06,34.3,17.5,0.00,0.00,0
2021-03-07,34.4,19.4,0.00,0.00,0
2021-03-08,34.2,20.5,0.00,0.00,0
2021-03-09,33.9,19.1,0.00,0.00,0
2021-03-10,34.3,19.2,0.00,0.00,0
2021-03-11,34.5,19.4,0.00,0.00,0
2021-03-12,34.0,19.8,0.00,0.00,0
2021-03-13,33.2,16.3,0.00,0.00,0
2021-03-14,33.6,18.3,0.00,0.00,0
2021-03-15,34.2,18.3,0.00,0.00,0
2021-03-16,34.7,20.1,0.00,0.00,3
2021-03-17,35.3,20.6,0.00,0.00,3
2021-03-18,34.7,21.2,0.00,0.00,3
2021-03-19,35.1,21.3,0.00,0.00,3
2021-03-20,34.3,20.5,0.00,0.00,0
2021-03-21,35.0,20.4,0.00,0.00,1
2021-03-22,35.2,21.9,0.00,0.00,2
2021-03-23,34.6,22.9,0.00,0.00,0
2021-03-24,34.9,22.4,0.00,0.00,1
2021-03-25,35.4,22.8,0.00,0.00,3
2021-03-26,36.5,22.1,0.00,0.00,3
2021-03-27,36.9,22.2,0.00,0.00,1
2021-03-28,36.5,22.7,0.00,0.00,1
2021-03-29,37.5,21.9,0.00,0.00,3
2021-03-30,38.1,23.8,0.00,0.00,3
2021-03-31,38.2,23.2,0.00,0.00,0
